energy_eV,Re_epsilon,Im_epsilon
3.180000000000000160e+00,2.785221786594718196e+01,1.531851535661501451e+01
3.189999999999999947e+00,2.863804305395302663e+01,1.507318802989516726e+01
3.200000000000000178e+00,2.941831065810303869e+01,1.478703836490805656e+01
3.209999999999999964e+00,3.023068430018044950e+01,1.443448280311031340e+01
3.220000000000000195e+00,3.112232843097914170e+01,1.400209240172017822e+01
3.229999999999999982e+00,3.214650134066096854e+01,1.349128380749526102e+01
3.240000000000000213e+00,3.335845825219578842e+01,1.292007622752932328e+01
3.250000000000000000e+00,3.481092255761268461e+01,1.232374715219665617e+01
3.260000000000000231e+00,3.654942175465330223e+01,1.175429185053941872e+01
3.270000000000000018e+00,3.860780268154584860e+01,1.127867215933512490e+01
3.280000000000000249e+00,4.100423669706476204e+01,1.097592299936644089e+01
3.290000000000000036e+00,4.373799963692942327e+01,1.093326435872248936e+01
3.300000000000000266e+00,4.678726546062573277e+01,1.124143644230343142e+01
3.310000000000000053e+00,5.010808973930679144e+01,1.198953127625075865e+01
3.320000000000000284e+00,5.363468400318051010e+01,1.325963134936538168e+01
3.330000000000000071e+00,5.728099980731331442e+01,1.512158232556119941e+01
3.339999999999999858e+00,6.094355797336031344e+01,1.762822147825974994e+01
3.350000000000000089e+00,6.450537960444705732e+01,2.081135688115671201e+01
3.359999999999999876e+00,6.784080649810475450e+01,2.467874665554143121e+01
3.370000000000000107e+00,7.082094402050755377e+01,2.921226615415060124e+01
3.379999999999999893e+00,7.331942274147887417e+01,3.436737831010550792e+01
3.390000000000000124e+00,7.521815820271902453e+01,4.007394361241995995e+01
3.399999999999999911e+00,7.641279169101075297e+01,4.623832666412799597e+01
3.410000000000000142e+00,7.681751796846194225e+01,5.274668127191973355e+01
3.419999999999999929e+00,7.636904641594368570e+01,5.946923022957693661e+01
3.430000000000000160e+00,7.502949672162550598e+01,6.626530328349038257e+01
3.439999999999999947e+00,7.278809503494305488e+01,7.298886003186578364e+01
3.450000000000000178e+00,6.966160687455443679e+01,7.949420532476550250e+01
3.459999999999999964e+00,6.569351436812790723e+01,8.564160346126132595e+01
3.470000000000000195e+00,6.095201316268614988e+01,9.130251328390390597e+01
3.479999999999999982e+00,5.552696463278921613e+01,9.636419724914968299e+01
3.490000000000000213e+00,4.952598862857109907e+01,1.007335009511008508e+02
3.500000000000000000e+00,4.306991865097450045e+01,1.043396520407029016e+02
3.510000000000000231e+00,3.628786371084161999e+01,1.071359853363998411e+02
3.520000000000000018e+00,2.931212890745902655e+01,1.091005604412901420e+02
3.530000000000000249e+00,2.227324055898680655e+01,1.102356958486343785e+02
3.540000000000000036e+00,1.529530293360876136e+01,1.105664962338056228e+02
3.550000000000000266e+00,8.491884287852602853e+00,1.101384948768933896e+02
3.560000000000000053e+00,1.962592461789188114e+00,1.090145690948729111e+02
3.570000000000000284e+00,-4.209542627538262138e+00,1.072713120615742355e+02
3.580000000000000071e+00,-9.959807924396724133e+00,1.049950590336650578e+02
3.589999999999999858e+00,-1.524264182188540317e+01,1.022777699932859292e+02
3.600000000000000089e+00,-2.003158244796798826e+01,9.921296481100613107e+01
3.609999999999999876e+00,-2.431838756973218807e+01,9.589189239029013834e+01
3.620000000000000107e+00,-2.811141845654537619e+01,9.240009332798453556e+01
3.629999999999999893e+00,-3.143340795613711691e+01,8.881448802945286047e+01
3.640000000000000124e+00,-3.431875379631871681e+01,8.520109062155526658e+01
3.649999999999999911e+00,-3.681049145129725275e+01,8.161341504791917600e+01
3.660000000000000142e+00,-3.895710684178817473e+01,7.809160494796236662e+01
3.669999999999999929e+00,-4.080934796362246431e+01,7.466228471622970631e+01
3.680000000000000160e+00,-4.241718675096019808e+01,7.133909675816752838e+01
3.689999999999999947e+00,-4.382706872116210661e+01,6.812386048982241959e+01
3.700000000000000178e+00,-4.507956898171411098e+01,6.500826300571802108e+01
3.709999999999999964e+00,-4.620754986603053993e+01,6.197597034959296280e+01
3.720000000000000195e+00,-4.723488875224521166e+01,5.900503261444523417e+01
3.729999999999999982e+00,-4.817581553753425538e+01,5.607044617619125404e+01
3.740000000000000213e+00,-4.903486889959290806e+01,5.314673257929136696e+01
3.750000000000000000e+00,-4.980745005753166055e+01,5.021039611784330248e+01
3.760000000000000231e+00,-5.048092348212306746e+01,4.724213096466225181e+01
3.770000000000000018e+00,-5.103618716038317871e+01,4.422866353582126919e+01
