time_fs,alpha,Q_ELF,Jz,Ac_ext_z,Ac_xc_z,Exc_z
2.883310117193960131e+00,1.999999956750583008e-01,7.518597342062763311e-02,5.275130554639620002e-08,1.000000000000000048e-04,-4.740339613861287935e-05,1.507685826025826904e-07
2.902661191806000129e+00,1.999999965706922567e-01,7.518597375732319343e-02,2.707510814441930008e-08,1.000000000000000048e-04,-4.752123471963360290e-05,1.445186117106444601e-07
2.922012266418040127e+00,1.999999967850826788e-01,7.518597383791895961e-02,-2.092619617231049833e-09,1.000000000000000048e-04,-4.763565304729495205e-05,1.423211938501623168e-07
2.941363341030080125e+00,1.999999976966803650e-01,7.518597418061576110e-02,-3.633800484486710270e-08,1.000000000000000048e-04,-4.775038854064405736e-05,1.454503599976021070e-07
2.960714415642120123e+00,1.999999989430052971e-01,7.518597464914653083e-02,-6.756333681079389542e-08,1.000000000000000048e-04,-4.786974032666174879e-05,1.537774265670531661e-07
2.980065490254160121e+00,1.999999980235759867e-01,7.518597430350558442e-02,-9.490310700394810384e-08,1.000000000000000048e-04,-4.799769895051300147e-05,1.668605783832705292e-07
2.999416564866200119e+00,1.999999940693264755e-01,7.518597281698506662e-02,-1.211268996838459892e-07,1.000000000000000048e-04,-4.813779272339452602e-05,1.840817838866564608e-07
3.018767639478240117e+00,1.999999902579727429e-01,7.518597138418334214e-02,-1.519161163896290073e-07,1.000000000000000048e-04,-4.829346927247324292e-05,2.059599464180865576e-07
3.038118714090280115e+00,1.999999868350215981e-01,7.518597009739373671e-02,-1.792353898509099873e-07,1.000000000000000048e-04,-4.846852084650166099e-05,2.324046479700747652e-07
3.057469788702320113e+00,1.999999823344268957e-01,7.518596840548573412e-02,-2.092880851444440041e-07,1.000000000000000048e-04,-4.866656859343544179e-05,2.635448156937027643e-07
3.076820863314360111e+00,1.999999780530951066e-01,7.518596679600521304e-02,-2.325650948458230022e-07,1.000000000000000048e-04,-4.889128419476035928e-05,2.988589279979771726e-07
3.096171937926400108e+00,1.999999735319216432e-01,7.518596509636103764e-02,-2.686837425264430100e-07,1.000000000000000048e-04,-4.914594174350146402e-05,3.387749683057711425e-07
