energy_eV,Re_epsilon,Im_epsilon
3.450000000000000178e+00,-5.048038056190718521e+02,5.242661874906841604e+02
3.459999999999999964e+00,-5.599246367617579381e+02,4.580355925395787722e+02
3.470000000000000195e+00,-6.048815834141138339e+02,3.848678388647805377e+02
3.479999999999999982e+00,-6.384703826194843259e+02,3.066115985275874891e+02
3.490000000000000213e+00,-6.598780112467123899e+02,2.253824880345524093e+02
3.500000000000000000e+00,-6.687475492263254182e+02,1.434705242317298257e+02
3.510000000000000231e+00,-6.652195814799769096e+02,6.323169629848418083e+01
3.520000000000000018e+00,-6.499463399386593210e+02,-1.303017075129702640e+01
3.530000000000000249e+00,-6.240764405357917894e+02,-8.318421044184445634e+01
3.540000000000000036e+00,-5.892099154998230688e+02,-1.453884861144053673e+02
3.550000000000000266e+00,-5.473251592523735098e+02,-1.981937119403849010e+02
3.560000000000000053e+00,-5.006812701529592005e+02,-2.406278418734603122e+02
3.570000000000000284e+00,-4.517009548628471407e+02,-2.722556562651652143e+02
3.580000000000000071e+00,-4.028405515699275838e+02,-2.932088963787467151e+02
3.589999999999999858e+00,-3.564547247066959130e+02,-3.041842409986332427e+02
3.600000000000000089e+00,-3.146639136066001470e+02,-3.064083781155450197e+02
3.609999999999999876e+00,-2.792326371275402721e+02,-3.015714734800498604e+02
3.620000000000000107e+00,-2.514662552116314487e+02,-2.917323438440662358e+02
3.629999999999999893e+00,-2.321327906674825101e+02,-2.792004739059545955e+02
3.640000000000000124e+00,-2.214149774958730177e+02,-2.664015499411212318e+02
3.649999999999999911e+00,-2.188959131061278924e+02,-2.557343154313564924e+02
3.660000000000000142e+00,-2.235796625367959223e+02,-2.494272055368121244e+02
3.669999999999999929e+00,-2.339460223298408721e+02,-2.494033396912201397e+02
3.680000000000000160e+00,-2.480365378642395342e+02,-2.571620311314993046e+02
3.689999999999999947e+00,-2.635669182456769022e+02,-2.736840307797974106e+02
3.700000000000000178e+00,-2.780593352007655881e+02,-2.993663172485742052e+02
3.709999999999999964e+00,-2.889868364814894903e+02,-3.339904627135102828e+02
3.720000000000000195e+00,-2.939213338697912263e+02,-3.767265594318241710e+02
3.729999999999999982e+00,-2.906763931309461668e+02,-4.261725153274960576e+02
3.740000000000000213e+00,-2.774363749343685299e+02,-4.804263602368616830e+02
