itt,time_au,time_as,para_z,dia_z,total_z
1990,39.8000000000,962.7159619490,1.293889000000e-04,6.063313000000e-05,1.900220000000e-04
1991,39.8200000000,963.1997388143,1.273080000000e-04,6.063313000000e-05,1.879411000000e-04
1992,39.8400000000,963.6835156796,1.252399000000e-04,6.063313000000e-05,1.858731000000e-04
1993,39.8600000000,964.1672925449,1.231852000000e-04,6.063313000000e-05,1.838183000000e-04
1994,39.8800000000,964.6510694102,1.211440000000e-04,6.063313000000e-05,1.817772000000e-04
1995,39.9000000000,965.1348462755,1.191170000000e-04,6.063313000000e-05,1.797501000000e-04
1996,39.9200000000,965.6186231408,1.171044000000e-04,6.063313000000e-05,1.777376000000e-04
1997,39.9400000000,966.1024000061,1.151068000000e-04,6.063313000000e-05,1.757399000000e-04
1998,39.9600000000,966.5861768714,1.131246000000e-04,6.063313000000e-05,1.737577000000e-04
1999,39.9800000000,967.0699537367,1.111583000000e-04,6.063313000000e-05,1.717914000000e-04
2000,40.0000000000,967.5537306020,1.092084000000e-04,6.063313000000e-05,1.698416000000e-04
2001,40.0200000000,968.0375074673,1.072755000000e-04,6.063313000000e-05,1.679086000000e-04
2002,40.0400000000,968.5212843326,1.053601000000e-04,6.063313000000e-05,1.659932000000e-04
2003,40.0600000000,969.0050611979,1.034627000000e-04,6.063313000000e-05,1.640959000000e-04
2004,40.0800000000,969.4888380632,1.015840000000e-04,6.063313000000e-05,1.622172000000e-04
2005,40.1000000000,969.9726149285,9.972460000000e-05,6.063313000000e-05,1.603577000000e-04
2006,40.1200000000,970.4563917938,9.788500000000e-05,6.063313000000e-05,1.585181000000e-04
2007,40.1400000000,970.9401686591,9.606590000000e-05,6.063313000000e-05,1.566990000000e-04
2008,40.1600000000,971.4239455244,9.426793000000e-05,6.063313000000e-05,1.549011000000e-04
2009,40.1800000000,971.9077223897,9.249174000000e-05,6.063313000000e-05,1.531249000000e-04
2010,40.2000000000,972.3914992550,9.073799000000e-05,6.063313000000e-05,1.513711000000e-04
2011,40.2200000000,972.8752761203,8.900737000000e-05,6.063313000000e-05,1.496405000000e-04
2012,40.2400000000,973.3590529856,8.730054000000e-05,6.063313000000e-05,1.479337000000e-04
2013,40.2600000000,973.8428298509,8.561820000000e-05,6.063313000000e-05,1.462513000000e-04
2014,40.2800000000,974.3266067162,8.396105000000e-05,6.063313000000e-05,1.445942000000e-04
2015,40.3000000000,974.8103835815,8.232980000000e-05,6.063313000000e-05,1.429629000000e-04
2016,40.3200000000,975.2941604468,8.072514000000e-05,6.063313000000e-05,1.413583000000e-04
2017,40.3400000000,975.7779373121,7.914780000000e-05,6.063313000000e-05,1.397809000000e-04
2018,40.3600000000,976.2617141774,7.759848000000e-05,6.063313000000e-05,1.382316000000e-04
2019,40.3800000000,976.7454910427,7.607790000000e-05,6.063313000000e-05,1.367110000000e-04
2020,40.4000000000,977.2292679080,7.458678000000e-05,6.063313000000e-05,1.352199000000e-04
2021,40.4200000000,977.7130447733,7.312583000000e-05,6.063313000000e-05,1.337590000000e-04
2022,40.4400000000,978.1968216386,7.169576000000e-05,6.063313000000e-05,1.323289000000e-04
2023,40.4600000000,978.6805985039,7.029728000000e-05,6.063313000000e-05,1.309304000000e-04
2024,40.4800000000,979.1643753692,6.893111000000e-05,6.063313000000e-05,1.295642000000e-04
2025,40.5000000000,979.6481522345,6.759793000000e-05,6.063313000000e-05,1.282311000000e-04
2026,40.5200000000,980.1319290998,6.629845000000e-05,6.063313000000e-05,1.269316000000e-04
2027,40.5400000000,980.6157059651,6.503335000000e-05,6.063313000000e-05,1.256665000000e-04
2028,40.5600000000,981.0994828304,6.380330000000e-05,6.063313000000e-05,1.244364000000e-04
2029,40.5800000000,981.5832596957,6.260899000000e-05,6.063313000000e-05,1.232421000000e-04
2030,40.6000000000,982.0670365610,6.145105000000e-05,6.063313000000e-05,1.220842000000e-04
2031,40.6200000000,982.5508134263,6.033015000000e-05,6.063313000000e-05,1.209633000000e-04
2032,40.6400000000,983.0345902916,5.924692000000e-05,6.063313000000e-05,1.198801000000e-04
2033,40.6600000000,983.5183671569,5.820198000000e-05,6.063313000000e-05,1.188351000000e-04
2034,40.6800000000,984.0021440222,5.719593000000e-05,6.063313000000e-05,1.178291000000e-04
2035,40.7000000000,984.4859208875,5.622938000000e-05,6.063313000000e-05,1.168625000000e-04
2036,40.7200000000,984.9696977528,5.530289000000e-05,6.063313000000e-05,1.159360000000e-04
2037,40.7400000000,985.4534746181,5.441703000000e-05,6.063313000000e-05,1.150502000000e-04
2038,40.7600000000,985.9372514834,5.357234000000e-05,6.063313000000e-05,1.142055000000e-04
2039,40.7800000000,986.4210283487,5.276935000000e-05,6.063313000000e-05,1.134025000000e-04
2040,40.8000000000,986.9048052140,5.200857000000e-05,6.063313000000e-05,1.126417000000e-04
2041,40.8200000000,987.3885820793,5.129047000000e-05,6.063313000000e-05,1.119236000000e-04
2042,40.8400000000,987.8723589446,5.061554000000e-05,6.063313000000e-05,1.112487000000e-04
2043,40.8600000000,988.3561358099,4.998422000000e-05,6.063313000000e-05,1.106174000000e-04
2044,40.8800000000,988.8399126752,4.939693000000e-05,6.063313000000e-05,1.100301000000e-04
2045,40.9000000000,989.3236895405,4.885409000000e-05,6.063313000000e-05,1.094872000000e-04
2046,40.9200000000,989.8074664058,4.835606000000e-05,6.063313000000e-05,1.089892000000e-04
2047,40.9400000000,990.2912432711,4.790323000000e-05,6.063313000000e-05,1.085364000000e-04
2048,40.9600000000,990.7750201364,4.749591000000e-05,6.063313000000e-05,1.081290000000e-04
2049,40.9800000000,991.2587970017,4.713443000000e-05,6.063313000000e-05,1.077676000000e-04
2050,41.0000000000,991.7425738671,4.681909000000e-05,6.063313000000e-05,1.074522000000e-04
2051,41.0200000000,992.2263507324,4.655013000000e-05,6.063313000000e-05,1.071833000000e-04
2052,41.0400000000,992.7101275977,4.632782000000e-05,6.063313000000e-05,1.069610000000e-04
2053,41.0600000000,993.1939044630,4.615237000000e-05,6.063313000000e-05,1.067855000000e-04
2054,41.0800000000,993.6776813283,4.602397000000e-05,6.063313000000e-05,1.066571000000e-04
2055,41.1000000000,994.1614581936,4.594280000000e-05,6.063313000000e-05,1.065759000000e-04
2056,41.1200000000,994.6452350589,4.590899000000e-05,6.063313000000e-05,1.065421000000e-04
2057,41.1400000000,995.1290119242,4.592267000000e-05,6.063313000000e-05,1.065558000000e-04
2058,41.1600000000,995.6127887895,4.598393000000e-05,6.063313000000e-05,1.066171000000e-04
2059,41.1800000000,996.0965656548,4.609284000000e-05,6.063313000000e-05,1.067260000000e-04
2060,41.2000000000,996.5803425201,4.624944000000e-05,6.063313000000e-05,1.068826000000e-04
2061,41.2200000000,997.0641193854,4.645375000000e-05,6.063313000000e-05,1.070869000000e-04
2062,41.2400000000,997.5478962507,4.670577000000e-05,6.063313000000e-05,1.073389000000e-04
2063,41.2600000000,998.0316731160,4.700545000000e-05,6.063313000000e-05,1.076386000000e-04
2064,41.2800000000,998.5154499813,4.735275000000e-05,6.063313000000e-05,1.079859000000e-04
2065,41.3000000000,998.9992268466,4.774756000000e-05,6.063313000000e-05,1.083807000000e-04
2066,41.3200000000,999.4830037119,4.818980000000e-05,6.063313000000e-05,1.088229000000e-04
2067,41.3400000000,999.9667805772,4.867931000000e-05,6.063313000000e-05,1.093124000000e-04
2068,41.3600000000,1000.4505574425,4.921594000000e-05,6.063313000000e-05,1.098491000000e-04
2069,41.3800000000,1000.9343343078,4.979951000000e-05,6.063313000000e-05,1.104326000000e-04
2070,41.4000000000,1001.4181111731,5.042979000000e-05,6.063313000000e-05,1.110629000000e-04
2071,41.4200000000,1001.9018880384,5.110656000000e-05,6.063313000000e-05,1.117397000000e-04
2072,41.4400000000,1002.3856649037,5.182955000000e-05,6.063313000000e-05,1.124627000000e-04
2073,41.4600000000,1002.8694417690,5.259848000000e-05,6.063313000000e-05,1.132316000000e-04
2074,41.4800000000,1003.3532186343,5.341303000000e-05,6.063313000000e-05,1.140462000000e-04
2075,41.5000000000,1003.8369954996,5.427286000000e-05,6.063313000000e-05,1.149060000000e-04
2076,41.5200000000,1004.3207723649,5.517763000000e-05,6.063313000000e-05,1.158108000000e-04
2077,41.5400000000,1004.8045492302,5.612693000000e-05,6.063313000000e-05,1.167601000000e-04
2078,41.5600000000,1005.2883260955,5.712037000000e-05,6.063313000000e-05,1.177535000000e-04
2079,41.5800000000,1005.7721029608,5.815751000000e-05,6.063313000000e-05,1.187906000000e-04
2080,41.6000000000,1006.2558798261,5.923788000000e-05,6.063313000000e-05,1.198710000000e-04
2081,41.6200000000,1006.7396566914,6.036102000000e-05,6.063313000000e-05,1.209942000000e-04
2082,41.6400000000,1007.2234335567,6.152641000000e-05,6.063313000000e-05,1.221595000000e-04
2083,41.6600000000,1007.7072104220,6.273353000000e-05,6.063313000000e-05,1.233667000000e-04
2084,41.6800000000,1008.1909872873,6.398183000000e-05,6.063313000000e-05,1.246150000000e-04
2085,41.7000000000,1008.6747641526,6.527073000000e-05,6.063313000000e-05,1.259039000000e-04
2086,41.7200000000,1009.1585410179,6.659963000000e-05,6.063313000000e-05,1.272328000000e-04
2087,41.7400000000,1009.6423178832,6.796792000000e-05,6.063313000000e-05,1.286011000000e-04
2088,41.7600000000,1010.1260947485,6.937495000000e-05,6.063313000000e-05,1.300081000000e-04
2089,41.7800000000,1010.6098716138,7.082007000000e-05,6.063313000000e-05,1.314532000000e-04
2090,41.8000000000,1011.0936484791,7.230257000000e-05,6.063313000000e-05,1.329357000000e-04
2091,41.8200000000,1011.5774253444,7.382176000000e-05,6.063313000000e-05,1.344549000000e-04
2092,41.8400000000,1012.0612022097,7.537690000000e-05,6.063313000000e-05,1.360100000000e-04
2093,41.8600000000,1012.5449790750,7.696724000000e-05,6.063313000000e-05,1.376004000000e-04
2094,41.8800000000,1013.0287559403,7.859202000000e-05,6.063313000000e-05,1.392252000000e-04
2095,41.9000000000,1013.5125328056,8.025043000000e-05,6.063313000000e-05,1.408836000000e-04
2096,41.9200000000,1013.9963096709,8.194166000000e-05,6.063313000000e-05,1.425748000000e-04
2097,41.9400000000,1014.4800865362,8.366488000000e-05,6.063313000000e-05,1.442980000000e-04
2098,41.9600000000,1014.9638634015,8.541924000000e-05,6.063313000000e-05,1.460524000000e-04
2099,41.9800000000,1015.4476402668,8.720384000000e-05,6.063313000000e-05,1.478370000000e-04
2100,42.0000000000,1015.9314171321,8.901782000000e-05,6.063313000000e-05,1.496509000000e-04
2101,42.0200000000,1016.4151939974,9.086023000000e-05,6.063313000000e-05,1.514934000000e-04
2102,42.0400000000,1016.8989708627,9.273017000000e-05,6.063313000000e-05,1.533633000000e-04
2103,42.0600000000,1017.3827477280,9.462666000000e-05,6.063313000000e-05,1.552598000000e-04
2104,42.0800000000,1017.8665245933,9.654875000000e-05,6.063313000000e-05,1.571819000000e-04
2105,42.1000000000,1018.3503014586,9.849543000000e-05,6.063313000000e-05,1.591286000000e-04
2106,42.1200000000,1018.8340783239,1.004657000000e-04,6.063313000000e-05,1.610988000000e-04
2107,42.1400000000,1019.3178551892,1.024586000000e-04,6.063313000000e-05,1.630917000000e-04
2108,42.1600000000,1019.8016320545,1.044729000000e-04,6.063313000000e-05,1.651061000000e-04
2109,42.1800000000,1020.2854089198,1.065078000000e-04,6.063313000000e-05,1.671409000000e-04
2110,42.2000000000,1020.7691857851,1.085620000000e-04,6.063313000000e-05,1.691951000000e-04
2111,42.2200000000,1021.2529626504,1.106345000000e-04,6.063313000000e-05,1.712676000000e-04
2112,42.2400000000,1021.7367395157,1.127242000000e-04,6.063313000000e-05,1.733573000000e-04
2113,42.2600000000,1022.2205163810,1.148300000000e-04,6.063313000000e-05,1.754631000000e-04
2114,42.2800000000,1022.7042932463,1.169507000000e-04,6.063313000000e-05,1.775838000000e-04
2115,42.3000000000,1023.1880701116,1.190851000000e-04,6.063313000000e-05,1.797183000000e-04
2116,42.3200000000,1023.6718469769,1.212322000000e-04,6.063313000000e-05,1.818654000000e-04
2117,42.3400000000,1024.1556238422,1.233907000000e-04,6.063313000000e-05,1.840239000000e-04
2118,42.3600000000,1024.6394007075,1.255595000000e-04,6.063313000000e-05,1.861926000000e-04
2119,42.3800000000,1025.1231775728,1.277372000000e-04,6.063313000000e-05,1.883704000000e-04
2120,42.4000000000,1025.6069544381,1.299228000000e-04,6.063313000000e-05,1.905559000000e-04
2121,42.4200000000,1026.0907313034,1.321150000000e-04,6.063313000000e-05,1.927481000000e-04
2122,42.4400000000,1026.5745081687,1.343125000000e-04,6.063313000000e-05,1.949456000000e-04
2123,42.4600000000,1027.0582850340,1.365141000000e-04,6.063313000000e-05,1.971472000000e-04
2124,42.4800000000,1027.5420618993,1.387185000000e-04,6.063313000000e-05,1.993516000000e-04
2125,42.5000000000,1028.0258387646,1.409245000000e-04,6.063313000000e-05,2.015576000000e-04
2126,42.5200000000,1028.5096156299,1.431308000000e-04,6.063313000000e-05,2.037639000000e-04
2127,42.5400000000,1028.9933924952,1.453361000000e-04,6.063313000000e-05,2.059692000000e-04
2128,42.5600000000,1029.4771693605,1.475391000000e-04,6.063313000000e-05,2.081723000000e-04
2129,42.5800000000,1029.9609462258,1.497386000000e-04,6.063313000000e-05,2.103718000000e-04
2130,42.6000000000,1030.4447230911,1.519332000000e-04,6.063313000000e-05,2.125664000000e-04
2131,42.6200000000,1030.9284999564,1.541217000000e-04,6.063313000000e-05,2.147548000000e-04
2132,42.6400000000,1031.4122768217,1.563027000000e-04,6.063313000000e-05,2.169358000000e-04
2133,42.6600000000,1031.8960536870,1.584749000000e-04,6.063313000000e-05,2.191080000000e-04
2134,42.6800000000,1032.3798305523,1.606371000000e-04,6.063313000000e-05,2.212702000000e-04
2135,42.7000000000,1032.8636074176,1.627878000000e-04,6.063313000000e-05,2.234210000000e-04
2136,42.7200000000,1033.3473842829,1.649259000000e-04,6.063313000000e-05,2.255590000000e-04
2137,42.7400000000,1033.8311611482,1.670500000000e-04,6.063313000000e-05,2.276831000000e-04
2138,42.7600000000,1034.3149380135,1.691588000000e-04,6.063313000000e-05,2.297919000000e-04
2139,42.7800000000,1034.7987148788,1.712510000000e-04,6.063313000000e-05,2.318842000000e-04
2140,42.8000000000,1035.2824917441,1.733254000000e-04,6.063313000000e-05,2.339585000000e-04
2141,42.8200000000,1035.7662686094,1.753806000000e-04,6.063313000000e-05,2.360137000000e-04
2142,42.8400000000,1036.2500454747,1.774153000000e-04,6.063313000000e-05,2.380485000000e-04
2143,42.8600000000,1036.7338223400,1.794284000000e-04,6.063313000000e-05,2.400615000000e-04
2144,42.8800000000,1037.2175992053,1.814185000000e-04,6.063313000000e-05,2.420516000000e-04
2145,42.9000000000,1037.7013760706,1.833844000000e-04,6.063313000000e-05,2.440176000000e-04
2146,42.9200000000,1038.1851529359,1.853249000000e-04,6.063313000000e-05,2.459580000000e-04
2147,42.9400000000,1038.6689298012,1.872387000000e-04,6.063313000000e-05,2.478718000000e-04
2148,42.9600000000,1039.1527066665,1.891247000000e-04,6.063313000000e-05,2.497578000000e-04
2149,42.9800000000,1039.6364835318,1.909816000000e-04,6.063313000000e-05,2.516147000000e-04
2150,43.0000000000,1040.1202603972,1.928082000000e-04,6.063313000000e-05,2.534414000000e-04
2151,43.0200000000,1040.6040372625,1.946035000000e-04,6.063313000000e-05,2.552367000000e-04
2152,43.0400000000,1041.0878141278,1.963663000000e-04,6.063313000000e-05,2.569995000000e-04
2153,43.0600000000,1041.5715909931,1.980955000000e-04,6.063313000000e-05,2.587286000000e-04
2154,43.0800000000,1042.0553678584,1.997899000000e-04,6.063313000000e-05,2.604231000000e-04
2155,43.1000000000,1042.5391447237,2.014486000000e-04,6.063313000000e-05,2.620817000000e-04
2156,43.1200000000,1043.0229215890,2.030704000000e-04,6.063313000000e-05,2.637036000000e-04
2157,43.1400000000,1043.5066984543,2.046544000000e-04,6.063313000000e-05,2.652875000000e-04
2158,43.1600000000,1043.9904753196,2.061996000000e-04,6.063313000000e-05,2.668327000000e-04
2159,43.1800000000,1044.4742521849,2.077049000000e-04,6.063313000000e-05,2.683380000000e-04
2160,43.2000000000,1044.9580290502,2.091695000000e-04,6.063313000000e-05,2.698026000000e-04
2161,43.2200000000,1045.4418059155,2.105925000000e-04,6.063313000000e-05,2.712256000000e-04
2162,43.2400000000,1045.9255827808,2.119729000000e-04,6.063313000000e-05,2.726061000000e-04
2163,43.2600000000,1046.4093596461,2.133101000000e-04,6.063313000000e-05,2.739432000000e-04
2164,43.2800000000,1046.8931365114,2.146030000000e-04,6.063313000000e-05,2.752361000000e-04
2165,43.3000000000,1047.3769133767,2.158511000000e-04,6.063313000000e-05,2.764842000000e-04
2166,43.3200000000,1047.8606902420,2.170534000000e-04,6.063313000000e-05,2.776866000000e-04
2167,43.3400000000,1048.3444671073,2.182095000000e-04,6.063313000000e-05,2.788426000000e-04
2168,43.3600000000,1048.8282439726,2.193185000000e-04,6.063313000000e-05,2.799516000000e-04
2169,43.3800000000,1049.3120208379,2.203799000000e-04,6.063313000000e-05,2.810130000000e-04
2170,43.4000000000,1049.7957977032,2.213931000000e-04,6.063313000000e-05,2.820262000000e-04
2171,43.4200000000,1050.2795745685,2.223575000000e-04,6.063313000000e-05,2.829906000000e-04
2172,43.4400000000,1050.7633514338,2.232726000000e-04,6.063313000000e-05,2.839058000000e-04
2173,43.4600000000,1051.2471282991,2.241381000000e-04,6.063313000000e-05,2.847712000000e-04
2174,43.4800000000,1051.7309051644,2.249534000000e-04,6.063313000000e-05,2.855865000000e-04
2175,43.5000000000,1052.2146820297,2.257182000000e-04,6.063313000000e-05,2.863514000000e-04
2176,43.5200000000,1052.6984588950,2.264322000000e-04,6.063313000000e-05,2.870653000000e-04
2177,43.5400000000,1053.1822357603,2.270951000000e-04,6.063313000000e-05,2.877282000000e-04
2178,43.5600000000,1053.6660126256,2.277066000000e-04,6.063313000000e-05,2.883397000000e-04
2179,43.5800000000,1054.1497894909,2.282666000000e-04,6.063313000000e-05,2.888997000000e-04
2180,43.6000000000,1054.6335663562,2.287748000000e-04,6.063313000000e-05,2.894080000000e-04
2181,43.6200000000,1055.1173432215,2.292313000000e-04,6.063313000000e-05,2.898644000000e-04
2182,43.6400000000,1055.6011200868,2.296359000000e-04,6.063313000000e-05,2.902690000000e-04
2183,43.6600000000,1056.0848969521,2.299886000000e-04,6.063313000000e-05,2.906217000000e-04
2184,43.6800000000,1056.5686738174,2.302894000000e-04,6.063313000000e-05,2.909225000000e-04
2185,43.7000000000,1057.0524506827,2.305385000000e-04,6.063313000000e-05,2.911716000000e-04
2186,43.7200000000,1057.5362275480,2.307359000000e-04,6.063313000000e-05,2.913690000000e-04
